"DistanceKm","SciencePotential","SafetyPotential","SciencePoints","SafetyPoints","TotalPoints"
"1.66","0.965752199436077","0.358411676268861","48.2876099718038","17.9205838134431","66.2081937852469"
"1.67","0.964725185564146","0.364846002743484","48.2362592782073","18.2423001371742","66.4785594153815"
"1.68","0.963683844788974","0.371301925925926","48.1841922394487","18.5650962962963","66.749288535745"
"1.69","0.962628225879916","0.377778392318244","48.1314112939958","18.8889196159122","67.020330909908"
"1.7","0.961558378238269","0.384274348422497","48.0779189119135","19.2137174211248","67.2916363330383"
"1.71","0.960474351893417","0.390788740740741","48.0237175946708","19.539437037037","67.5631546317079"
"1.72","0.95937619749893","0.397320515775034","47.9688098749465","19.8660257887517","67.8348356636982"
"1.73","0.958263966328629","0.403868620027435","47.9131983164314","20.1934310013717","68.1066293178032"
"1.74","0.957137710272586","0.410432","47.8568855136293","20.5216","68.3784855136293"
"1.75","0.9559974818331","0.417009602194787","47.799874091655","20.8504801097394","68.6503542013944"
"1.76","0.954843334120614","0.423600373113855","47.7421667060307","21.1800186556927","68.9221853617235"
"1.77","0.953675320849597","0.430203259259259","47.6837660424798","21.510162962963","69.1939290054428"
"1.78","0.952493496334374","0.436817207133059","47.6246748167187","21.8408603566529","69.4655351733716"
"1.79","0.951297915484924","0.443441163237311","47.5648957742462","22.1720581618656","69.7369539361118"
"1.8","0.950088633802627","0.450074074074074","47.5044316901313","22.5037037037037","70.008135393835"
"1.81","0.948865707375972","0.456714886145405","47.4432853687986","22.8357443072702","70.2790296760688"
"1.82","0.947629192876223","0.463362545953361","47.3814596438112","23.168127297668","70.5495869414792"
"1.83","0.946379147553046","0.470016","47.3189573776523","23.5008","70.8197573776523"
"1.84","0.945115629230093","0.47667419478738","47.2557814615046","23.833709739369","71.0894912008736"
"1.85","0.943838696300543","0.483336076817558","47.1919348150272","24.1668038408779","71.3587386559051"
"1.86","0.942548407722614","0.490000592592593","47.1274203861307","24.5000296296296","71.6274500157603"
"1.87","0.941244823015024","0.49666668861454","47.0622411507512","24.833334430727","71.8955755814782"
"1.88","0.939928002252417","0.50333331138546","46.9964001126209","25.166665569273","72.1630656818938"
"1.89","0.938598006060758","0.509999407407407","46.9299003030379","25.4999703703704","72.4298706734083"
"1.9","0.937254895612678","0.516663923182442","46.8627447806339","25.8331961591221","72.695940939756"
"1.91","0.935898732622791","0.52332580521262","46.7949366311396","26.166290260631","72.9612268917706"
"1.92","0.934529579342974","0.529984","46.7264789671487","26.4992","73.2256789671487"
"1.93","0.933147498557603","0.536637454046639","46.6573749278802","26.831872702332","73.4892476302121"
"1.94","0.931752553578764","0.543285113854595","46.5876276789382","27.1642556927298","73.751883371668"
"1.95","0.930344808241421","0.549925925925926","46.517240412071","27.4962962962963","74.0135367083673"
"1.96","0.92892432689855","0.556558836762689","46.4462163449275","27.8279418381344","74.2741581830619"
"1.97","0.927491174416247","0.563182792866941","46.3745587208124","28.159139643347","74.5336983641594"
"1.98","0.926045416168791","0.569796740740741","46.3022708084395","28.489837037037","74.7921078454766"
"1.99","0.92458711803368","0.576399626886145","46.229355901684","28.8199813443073","75.0493372459913"
"2","0.923116346386636","0.582990397805213","46.1558173193318","29.1495198902606","75.3053372095924"
"2.01","0.921633168096575","0.589568","46.0816584048287","29.4784","75.5600584048287"
"2.02","0.920137650520544","0.596131379972565","46.0068825260272","29.8065689986283","75.8134515246555"
"2.03","0.918629861498634","0.602679484224966","45.9314930749317","30.1339742112483","76.06546728618"
"2.04","0.917109869348853","0.609211259259259","45.8554934674427","30.460562962963","76.3160564304056"
"2.05","0.915577742861978","0.615725651577503","45.7788871430989","30.7862825788752","76.565169721974"
"2.06","0.914033551296369","0.622221607681756","45.7016775648184","31.1110803840878","76.8127579489062"
"2.07","0.912477364372766","0.628698074074074","45.6238682186383","31.4349037037037","77.058771922342"
"2.08","0.910909252269046","0.635153997256516","45.5454626134523","31.7576998628258","77.3031624762781"
"2.09","0.909329285614958","0.641588323731138","45.4664642807479","32.0794161865569","77.5458804673048"
"2.1","0.90773753548683","0.648","45.3868767743415","32.4","77.7868767743415"
"2.11","0.90613407340225","0.654387972565158","45.3067036701125","32.7193986282579","78.0261022983704"
"2.12","0.904518971314722","0.660751187928669","45.2259485657361","33.0375593964335","78.2635079621696"
"2.13","0.902892301608292","0.667088592592593","45.1446150804146","33.3544296296296","78.4990447100442"
"2.14","0.901254137092155","0.673399133058985","45.0627068546077","33.6699566529493","78.732663507557"
"2.15","0.899604550995232","0.679681755829904","44.9802275497616","33.9840877914952","78.9643153412568"
"2.16","0.897943616960729","0.685935407407407","44.8971808480364","34.2967703703704","79.1939512184068"
"2.17","0.896271409040669","0.692159034293553","44.8135704520334","34.6079517146776","79.4215221667111"
"2.18","0.894588001690401","0.698351582990398","44.7294000845201","34.9175791495199","79.6469792340399"
"2.19","0.892893469763091","0.704512","44.6446734881545","35.2256","79.8702734881545"
"2.2","0.891187888504184","0.710639231824417","44.5593944252092","35.5319615912209","80.0913560164301"
"2.21","0.889471333545857","0.716732224965706","44.4735666772929","35.8366112482853","80.3101779255782"
"2.22","0.887743880901438","0.722789925925926","44.3871940450719","36.1394962962963","80.5266903413682"
"2.23","0.886005606959813","0.728811281207133","44.3002803479907","36.4405640603566","80.7408444083473"
"2.24","0.884256588479817","0.734795237311386","44.2128294239908","36.7397618655693","80.9525912895601"
"2.25","0.882496902584595","0.740740740740741","44.1248451292298","37.037037037037","81.1618821662668"
"2.26","0.88072662675596","0.746646737997257","44.036331337798","37.3323368998628","81.3686682376608"
"2.27","0.878945838828716","0.75251217558299","43.9472919414358","37.6256087791495","81.5729007205853"
"2.28","0.877154616984981","0.758336","43.8577308492491","37.9168","81.7745308492491"
"2.29","0.875353039748485","0.764117157750343","43.7676519874243","38.2058578875171","81.9735098749414"
"2.3","0.87354118597885","0.769854595336077","43.6770592989425","38.4927297668038","82.1697890657463"
"2.31","0.871719134865861","0.775547259259259","43.5859567432931","38.777362962963","82.363319706256"
"2.32","0.86988696592372","0.781194096021948","43.494348296186","39.0597048010974","82.5540530972834"
"2.33","0.868044758985284","0.7867940521262","43.4022379492642","39.33970260631","82.7419405555742"
"2.34","0.866192594196294","0.792346074074074","43.3096297098147","39.6173037037037","82.9269334135184"
"2.35","0.864330552009586","0.797849108367627","43.2165276004793","39.8924554183813","83.1089830188607"
"2.36","0.862458713179293","0.803302101508916","43.1229356589646","40.1651050754458","83.2880407344105"
"2.37","0.860577158755036","0.808704","43.0288579377518","40.4352","83.4640579377518"
"2.38","0.858685970076101","0.814053750342935","42.9342985038051","40.7026875171468","83.6369860209518"
"2.39","0.856785228765608","0.819350299039781","42.8392614382804","40.967514951989","83.8067763902694"
"2.4","0.854875016724669","0.824592592592593","42.7437508362335","41.2296296296296","83.9733804658631"
"2.41","0.852955416126537","0.829779577503429","42.6477708063269","41.4889788751715","84.1367496814983"
"2.42","0.851026509410745","0.834910200274348","42.5513254705372","41.7455100137174","84.2968354842547"
"2.43","0.849088379277238","0.839983407407408","42.4544189638619","41.9991703703704","84.4535893342323"
"2.44","0.847141108680501","0.844998145404664","42.3570554340251","42.2499072702332","84.6069627042583"
"2.45","0.845184780823671","0.849953360768176","42.2592390411836","42.4976680384088","84.7569070795924"
"2.46","0.843219479152652","0.854848","42.1609739576326","42.7424","84.9033739576326"
"2.47","0.841245287350217","0.859681009602195","42.0622643675108","42.9840504801097","85.0463148476206"
"2.48","0.839262289330109","0.864451336076817","41.9631144665055","43.2225668038409","85.1856812703463"
"2.49","0.837270569231139","0.869157925925926","41.863528461557","43.4578962962963","85.3214247578533"
"2.5","0.835270211411272","0.873799725651577","41.7635105705636","43.6899862825789","85.4534968531425"
"2.51","0.833261300441717","0.87837568175583","41.6630650220859","43.9187840877915","85.5818491098774"
"2.52","0.831243921101013","0.882884740740741","41.5621960550507","44.144237037037","85.7064330920877"
"2.53","0.829218158369108","0.887325849108368","41.4609079184554","44.3662924554184","85.8272003738738"
"2.54","0.827184097421441","0.891697953360768","41.359204871072","44.5848976680384","85.9441025391105"
"2.55","0.825141823623021","0.896","41.2570911811511","44.8","86.0570911811511"
"2.56","0.823091422522506","0.900230935528121","41.1545711261253","45.011546776406","86.1661179025313"
"2.57","0.821032979846279","0.904389706447188","41.051648992314","45.2194853223594","86.2711343146733"
"2.58","0.81896658149253","0.908475259259259","40.9483290746265","45.423762962963","86.3720920375895"
"2.59","0.816892313525333","0.912486540466392","40.8446156762667","45.6243270233196","86.4689426995863"
"2.6","0.814810262168729","0.916422496570645","40.7405131084365","45.8211248285322","86.5616379369687"
"2.61","0.81272051380081","0.920282074074074","40.6360256900405","46.0141037037037","86.6501293937442"
"2.62","0.810623154947802","0.924064219478738","40.5311577473901","46.2032109739369","86.734368721327"
"2.63","0.808518272278158","0.927767879286694","40.4259136139079","46.3883939643347","86.8143075782426"
"2.64","0.806405952596652","0.931392","40.3202976298326","46.5696","86.8898976298326"
"2.65","0.804286282838474","0.934935528120713","40.2143141419237","46.7467764060357","86.9610905479594"
"2.66","0.802159350063333","0.938397410150892","40.1079675031666","46.9198705075446","87.0278380107112"
"2.67","0.800025241449566","0.941776592592593","40.0012620724783","47.0888296296296","87.0900917021079"
"2.68","0.797884044288255","0.945072021947874","39.8942022144128","47.2536010973937","87.1478033118065"
"2.69","0.795735845977344","0.948282644718793","39.7867922988672","47.4141322359396","87.2009245348068"
"2.7","0.793580734015767","0.951407407407407","39.6790367007883","47.5703703703704","87.2494070711587"
"2.71","0.791418795997587","0.954445256515775","39.5709397998794","47.7222628257888","87.2932026256681"
"2.72","0.789250119606139","0.957395138545953","39.462505980307","47.8697569272977","87.3322629076046"
"2.73","0.787074792608181","0.960256","39.3537396304091","48.0128","87.3665396304091"
"2.74","0.784892902848056","0.963026787379973","39.2446451424028","48.1513393689986","87.3959845114015"
"2.75","0.782704538241868","0.965706447187929","39.1352269120934","48.2853223593964","87.4205492714898"
"2.76","0.780509786771659","0.968293925925926","39.0254893385829","48.4146962962963","87.4401856348792"
"2.77","0.778308736479605","0.970788170096022","38.9154368239802","48.5394085048011","87.4548453287813"
"2.78","0.776101475462221","0.973188126200275","38.805073773111","48.6594063100137","87.4644800831248"
"2.79","0.773888091864577","0.975492740740741","38.6944045932288","48.774637037037","87.4690416302659"
"2.8","0.771668673874526","0.977700960219479","38.5834336937263","48.8850480109739","87.4684817047003"
"2.81","0.769443309716949","0.979811731138546","38.4721654858474","48.9905865569273","87.4627520427747"
"2.82","0.767212087648006","0.981824","38.3606043824003","49.0912","87.4518043824003"
"2.83","0.764975095949411","0.983736713305899","38.2487547974705","49.1868356652949","87.4355904627655"
"2.84","0.762732422922711","0.985548817558299","38.1366211461356","49.277440877915","87.4140620240505"
"2.85","0.76048415688359","0.987259259259259","38.0242078441795","49.362962962963","87.3871708071424"
"2.86","0.758230386156178","0.988866984910837","37.9115193078089","49.4433492455418","87.3548685533508"
"2.87","0.75597119906739","0.990370941015089","37.7985599533695","49.5185470507545","87.3171070041239"
"2.88","0.753706683941263","0.991770074074074","37.6853341970631","49.5885037037037","87.2738379007668"
"2.89","0.751436929093329","0.993063330589849","37.5718464546664","49.6531665294925","87.2250129841589"
"2.9","0.749162022824993","0.994249657064472","37.4581011412496","49.7124828532236","87.1705839944732"
"2.91","0.746882053417932","0.995328","37.3441026708966","49.7664","87.1105026708966"
"2.92","0.744597109128517","0.996297305898491","37.2298554564259","49.8148652949246","87.0447207513504"
"2.93","0.742307278182246","0.997156521262003","37.1153639091123","49.8578260631001","86.9731899722124"
"2.94","0.740012648768203","0.997904592592593","37.0006324384102","49.8952296296296","86.8958620680398"
"2.95","0.737713309033535","0.998540466392318","36.8856654516767","49.9270233196159","86.8126887712926"
"2.96","0.735409347077947","0.999063089163237","36.7704673538973","49.9531544581619","86.7236218120592"
"2.97","0.733100850948222","0.999471407407407","36.6550425474111","49.9735703703704","86.6286129177815"
"2.98","0.73078790863276","0.999764367626886","36.539395431638","49.9882183813443","86.5276138129823"
"2.99","0.728470608056138","0.999940916323731","36.4235304028069","49.9970458161866","86.4205762189934"
"3","0.726149037073691","1","36.3074518536845","50","86.3074518536845"
"3.01","0.723823283466123","1","36.1911641733062","50","86.1911641733062"
"3.02","0.721493434934133","1","36.0746717467067","50","86.0746717467067"
"3.03","0.719159579093066","1","35.9579789546533","50","85.9579789546533"
"3.04","0.716821803467591","1","35.8410901733796","50","85.8410901733796"
"3.05","0.714480195486403","1","35.7240097743202","50","85.7240097743202"
"3.06","0.712134842476948","1","35.6067421238474","50","85.6067421238474"
"3.07","0.709785831660171","1","35.4892915830086","50","85.4892915830086"
"3.08","0.707433250145298","1","35.3716625072649","50","85.3716625072649"
"3.09","0.705077184924635","1","35.2538592462318","50","85.2538592462318"
"3.1","0.702717722868398","1","35.1358861434199","50","85.1358861434199"
"3.11","0.700354950719569","1","35.0177475359785","50","85.0177475359784"
"3.12","0.697988955088782","1","34.8994477544391","50","84.8994477544391"
"3.13","0.695619822449231","1","34.7809911224616","50","84.7809911224616"
"3.14","0.693247639131613","1","34.6623819565806","50","84.6623819565806"
"3.15","0.69087249131909","1","34.5436245659545","50","84.5436245659545"
"3.16","0.688494465042293","1","34.4247232521147","50","84.4247232521147"
"3.17","0.686113646174345","1","34.3056823087172","50","84.3056823087172"
"3.18","0.683730120425914","1","34.1865060212957","50","84.1865060212957"
"3.19","0.681343973340304","1","34.0671986670152","50","84.0671986670152"
"3.2","0.678955290288568","1","33.9477645144284","50","83.9477645144284"
"3.21","0.676564156464655","1","33.8282078232328","50","83.8282078232328"
"3.22","0.67417065688059","1","33.7085328440295","50","83.7085328440295"
"3.23","0.671774876361682","1","33.5887438180841","50","83.5887438180841"
"3.24","0.669376899541766","1","33.4688449770883","50","83.4688449770883"
"3.25","0.666976810858474","1","33.3488405429237","50","83.3488405429237"
"3.26","0.664574694548548","1","33.2287347274274","50","83.2287347274274"
"3.27","0.662170634643171","1","33.1085317321585","50","83.1085317321585"
"3.28","0.659764714963342","1","32.9882357481671","50","82.9882357481671"
"3.29","0.657357019115285","1","32.8678509557643","50","82.8678509557643"
"3.3","0.654947630485883","1","32.7473815242942","50","82.7473815242942"
"3.31","0.652536632238154","1","32.6268316119077","50","82.6268316119077"
"3.32","0.650124107306759","1","32.506205365338","50","82.506205365338"
"3.33","0.647710138393545","1","32.3855069196773","50","82.3855069196773"
"3.34","0.645294807963121","1","32.264740398156","50","82.2647403981561"
"3.35","0.642878198238472","1","32.1439099119236","50","82.1439099119236"
"3.36","0.640460391196609","1","32.0230195598304","50","82.0230195598304"
"3.37","0.638041468564251","1","31.9020734282125","50","81.9020734282125"
"3.38","0.635621511813547","1","31.7810755906773","50","81.7810755906773"
"3.39","0.633200602157834","1","31.6600301078917","50","81.6600301078917"
"3.4","0.630778820547428","1","31.5389410273714","50","81.5389410273714"
"3.41","0.62835624766546","1","31.417812383273","50","81.417812383273"
"3.42","0.625932963923738","1","31.2966481961869","50","81.2966481961869"
"3.43","0.623509049458657","1","31.1754524729328","50","81.1754524729328"
"3.44","0.62108458412714","1","31.054229206357","50","81.054229206357"
"3.45","0.618659647502622","1","30.9329823751311","50","80.9329823751311"
"3.46","0.616234318871067","1","30.8117159435534","50","80.8117159435534"
"3.47","0.613808677227026","1","30.6904338613513","50","80.6904338613513"
"3.48","0.611382801269737","1","30.5691400634868","50","80.5691400634868"
"3.49","0.608956769399255","1","30.4478384699627","50","80.4478384699627"
"3.5","0.606530659712633","1","30.3265329856317","50","80.3265329856317"
"3.51","0.604104550000133","1","30.2052275000067","50","80.2052275000067"
"3.52","0.601678517741479","1","30.0839258870739","50","80.0839258870739"
"3.53","0.599252640102151","1","29.9626320051075","50","79.9626320051076"
"3.54","0.59682699392972","1","29.841349696486","50","79.841349696486"
"3.55","0.594401655750219","1","29.7200827875109","50","79.7200827875109"
"3.56","0.591976701764558","1","29.5988350882279","50","79.5988350882279"
"3.57","0.589552207844981","1","29.477610392249","50","79.477610392249"
"3.58","0.587128249531554","1","29.3564124765777","50","79.3564124765777"
"3.59","0.584704902028708","1","29.2352451014354","50","79.2352451014354"
"3.6","0.582282240201813","1","29.1141120100907","50","79.1141120100907"
"3.61","0.579860338573795","1","28.9930169286898","50","78.9930169286898"
"3.62","0.577439271321797","1","28.8719635660899","50","78.8719635660899"
"3.63","0.575019112273879","1","28.750955613694","50","78.750955613694"
"3.64","0.572599934905761","1","28.629996745288","50","78.629996745288"
"3.65","0.570181812337605","1","28.5090906168803","50","78.5090906168803"
"3.66","0.567764817330846","1","28.3882408665423","50","78.3882408665423"
"3.67","0.565349022285055","1","28.2674511142527","50","78.2674511142527"
"3.68","0.562934499234851","1","28.1467249617425","50","78.1467249617425"
"3.69","0.560521319846855","1","28.0260659923427","50","78.0260659923427"
"3.7","0.558109555416683","1","27.9054777708341","50","77.9054777708341"
"3.71","0.555699276865983","1","27.7849638432991","50","77.7849638432992"
"3.72","0.553290554739518","1","27.6645277369759","50","77.6645277369759"
"3.73","0.550883459202284","1","27.5441729601142","50","77.5441729601142"
"3.74","0.548478060036679","1","27.4239030018339","50","77.4239030018339"
"3.75","0.546074426639709","1","27.3037213319855","50","77.3037213319855"
"3.76","0.543672628020243","1","27.1836314010121","50","77.1836314010121"
"3.77","0.5412727327963","1","27.063636639815","50","77.063636639815"
"3.78","0.538874809192392","1","26.9437404596196","50","76.9437404596196"
"3.79","0.536478925036905","1","26.8239462518452","50","76.8239462518453"
"3.8","0.534085147759517","1","26.7042573879759","50","76.7042573879758"
"3.81","0.53169354438867","1","26.5846772194335","50","76.5846772194335"
"3.82","0.529304181549078","1","26.4652090774539","50","76.4652090774539"
"3.83","0.52691712545928","1","26.345856272964","50","76.345856272964"
"3.84","0.524532441929239","1","26.226622096462","50","76.226622096462"
"3.85","0.52215019635798","1","26.107509817899","50","76.107509817899"
"3.86","0.519770453731274","1","25.9885226865637","50","75.9885226865637"
"3.87","0.517393278619368","1","25.8696639309684","50","75.8696639309684"
"3.88","0.515018735174751","1","25.7509367587376","50","75.7509367587376"
"3.89","0.512646887129975","1","25.6323443564987","50","75.6323443564987"
"3.9","0.510277797795504","1","25.5138898897752","50","75.5138898897752"
"3.91","0.507911530057623","1","25.3955765028812","50","75.3955765028812"
"3.92","0.505548146376381","1","25.2774073188191","50","75.277407318819"
"3.93","0.503187708783576","1","25.1593854391788","50","75.1593854391788"
"3.94","0.50083027888079","1","25.0415139440395","50","75.0415139440395"
"3.95","0.498475917837466","1","24.9237958918733","50","74.9237958918733"
"3.96","0.496124686389022","1","24.8062343194511","50","74.8062343194511"
"3.97","0.493776644835018","1","24.6888322417509","50","74.6888322417509"
"3.98","0.49143185303736","1","24.571592651868","50","74.571592651868"
"3.99","0.489090370418548","1","24.4545185209274","50","74.4545185209274"
"4","0.486752255959972","1","24.3376127979986","50","74.3376127979986"
"4.01","0.484417568200244","1","24.2208784100122","50","74.2208784100122"
"4.02","0.48208636523358","1","24.104318261679","50","74.104318261679"
"4.03","0.479758704708223","1","23.9879352354111","50","73.9879352354112"
"4.04","0.477434643824905","1","23.8717321912452","50","73.8717321912453"
"4.05","0.475114239335359","1","23.755711966768","50","73.755711966768"
"4.06","0.47279754754087","1","23.6398773770435","50","73.6398773770435"
"4.07","0.470484624290869","1","23.5242312145435","50","73.5242312145435"
"4.08","0.468175524981572","1","23.4087762490786","50","73.4087762490786"
"4.09","0.465870304554659","1","23.293515227733","50","73.293515227733"
"4.1","0.463569017495999","1","23.1784508747999","50","73.1784508747999"
"4.11","0.461271717834411","1","23.0635858917206","50","73.0635858917206"
"4.12","0.458978459140482","1","22.9489229570241","50","72.9489229570241"
"4.13","0.456689294525409","1","22.8344647262704","50","72.8344647262704"
"4.14","0.454404276639894","1","22.7202138319947","50","72.7202138319947"
"4.15","0.452123457673083","1","22.6061728836541","50","72.6061728836541"
"4.16","0.449846889351541","1","22.4923444675771","50","72.4923444675771"
"4.17","0.447574622938273","1","22.3787311469136","50","72.3787311469137"
"4.18","0.445306709231783","1","22.2653354615891","50","72.2653354615891"
"4.19","0.44304319856518","1","22.152159928259","50","72.152159928259"
"4.2","0.440784140805324","1","22.0392070402662","50","72.0392070402662"
"4.21","0.43852958535201","1","21.9264792676005","50","71.9264792676005"
"4.22","0.436279581137195","1","21.8139790568597","50","71.8139790568597"
"4.23","0.434034176624271","1","21.7017088312136","50","71.7017088312136"
"4.24","0.431793419807376","1","21.5896709903688","50","71.5896709903688"
"4.25","0.429557358210739","1","21.477867910537","50","71.477867910537"
"4.26","0.42732603888808","1","21.366301944404","50","71.366301944404"
"4.27","0.425099508422038","1","21.2549754211019","50","71.2549754211019"
"4.28","0.422877812923645","1","21.1438906461823","50","71.1438906461823"
"4.29","0.420660998031844","1","21.0330499015922","50","71.0330499015922"
"4.3","0.418449108913035","1","20.9224554456518","50","70.9224554456518"
"4.31","0.416242190260679","1","20.812109513034","50","70.812109513034"
"4.32","0.414040286294925","1","20.7020143147462","50","70.7020143147462"
"4.33","0.411843440762284","1","20.5921720381142","50","70.5921720381142"
"4.34","0.409651696935345","1","20.4825848467673","50","70.4825848467673"
"4.35","0.407465097612528","1","20.3732548806264","50","70.3732548806264"
"4.36","0.40528368511787","1","20.2641842558935","50","70.2641842558935"
"4.37","0.403107501300865","1","20.1553750650432","50","70.1553750650432"
"4.38","0.400936587536322","1","20.0468293768161","50","70.0468293768161"
"4.39","0.398770984724284","1","19.9385492362142","50","69.9385492362142"
"4.4","0.396610733289965","1","19.8305366644982","50","69.8305366644982"
"4.41","0.394455873183742","1","19.7227936591871","50","69.7227936591871"
"4.42","0.392306443881172","1","19.6153221940586","50","69.6153221940586"
"4.43","0.390162484383055","1","19.5081242191528","50","69.5081242191528"
"4.44","0.388024033215532","1","19.4012016607766","50","69.4012016607766"
"4.45","0.385891128430219","1","19.2945564215109","50","69.2945564215109"
"4.46","0.383763807604378","1","19.1881903802189","50","69.1881903802189"
"4.47","0.381642107841129","1","19.0821053920565","50","69.0821053920565"
"4.48","0.379526065769695","1","18.9763032884847","50","68.9763032884847"
"4.49","0.377415717545682","1","18.8707858772841","50","68.8707858772841"
"4.5","0.3753110988514","1","18.76555494257","50","68.76555494257"
"4.51","0.373212244896216","1","18.6606122448108","50","68.6606122448108"
"4.52","0.371119190416946","1","18.5559595208473","50","68.5559595208473"
"4.53","0.36903196967828","1","18.451598483914","50","68.451598483914"
"4.54","0.366950616473239","1","18.347530823662","50","68.347530823662"
"4.55","0.364875164123679","1","18.243758206184","50","68.243758206184"
"4.56","0.362805645480815","1","18.1402822740407","50","68.1402822740407"
"4.57","0.360742092925789","1","18.0371046462895","50","68.0371046462895"
"4.58","0.35868453837027","1","17.9342269185135","50","67.9342269185135"
"4.59","0.356633013257088","1","17.8316506628544","50","67.8316506628544"
"4.6","0.354587548560899","1","17.7293774280449","50","67.7293774280449"
"4.61","0.352548174788889","1","17.6274087394444","50","67.6274087394444"
"4.62","0.350514921981507","1","17.5257460990753","50","67.5257460990753"
"4.63","0.348487819713232","1","17.4243909856616","50","67.4243909856616"
"4.64","0.346466897093375","1","17.3233448546688","50","67.3233448546688"
"4.65","0.344452182766909","1","17.2226091383454","50","67.2226091383454"
"4.66","0.342443704915335","1","17.1221852457667","50","67.1221852457667"
"4.67","0.340441491257578","1","17.0220745628789","50","67.0220745628789"
"4.68","0.338445569050919","1","16.922278452546","50","66.922278452546"
"4.69","0.336455965091949","1","16.8227982545975","50","66.8227982545974"
"4.7","0.334472705717564","1","16.7236352858782","50","66.7236352858782"
"4.71","0.332495816805986","1","16.6247908402993","50","66.6247908402993"
"4.72","0.330525323777814","1","16.5262661888907","50","66.5262661888907"
"4.73","0.328561251597108","1","16.4280625798554","50","66.4280625798554"
"4.74","0.326603624772504","1","16.3301812386252","50","66.3301812386252"
"4.75","0.32465246735835","1","16.2326233679175","50","66.2326233679175"
"4.76","0.322707802955883","1","16.1353901477942","50","66.1353901477942"
"4.77","0.32076965471443","1","16.0384827357215","50","66.0384827357215"
"4.78","0.318838045332634","1","15.9419022666317","50","65.9419022666317"
"4.79","0.316912997059717","1","15.8456498529859","50","65.8456498529859"
"4.8","0.314994531696763","1","15.7497265848382","50","65.7497265848382"
"4.81","0.313082670598035","1","15.6541335299018","50","65.6541335299017"
"4.82","0.311177434672316","1","15.5588717336158","50","65.5588717336158"
"4.83","0.309278844384279","1","15.463942219214","50","65.463942219214"
"4.84","0.307386919755885","1","15.3693459877943","50","65.3693459877942"
"4.85","0.305501680367805","1","15.2750840183903","50","65.2750840183902"
"4.86","0.303623145360871","1","15.1811572680436","50","65.1811572680436"
"4.87","0.301751333437553","1","15.0875666718776","50","65.0875666718777"
"4.88","0.299886262863459","1","14.9943131431729","50","64.9943131431729"
"4.89","0.298027951468865","1","14.9013975734432","50","64.9013975734432"
"4.9","0.296176416650267","1","14.8088208325133","50","64.8088208325133"
"4.91","0.29433167537196","1","14.716583768598","50","64.716583768598"
"4.92","0.29249374416764","1","14.624687208382","50","64.624687208382"
"4.93","0.290662639142032","1","14.5331319571016","50","64.5331319571016"
"4.94","0.288838375972538","1","14.4419187986269","50","64.4419187986269"
"4.95","0.287020969910917","1","14.3510484955459","50","64.3510484955459"
"4.96","0.285210435784981","1","14.2605217892491","50","64.2605217892491"
"4.97","0.283406788000315","1","14.1703394000157","50","64.1703394000157"
"4.98","0.281610040542022","1","14.0805020271011","50","64.0805020271011"
"4.99","0.279820206976494","1","13.9910103488247","50","63.9910103488247"
"5","0.278037300453194","1","13.9018650226597","50","63.9018650226597"
"5.01","0.276261333706473","1","13.8130666853237","50","63.8130666853237"
"5.02","0.2744923190574","1","13.72461595287","50","63.72461595287"
"5.03","0.272730268415614","1","13.6365134207807","50","63.6365134207807"
"5.04","0.270975193281205","1","13.5487596640602","50","63.5487596640602"
"5.05","0.2692271047466","1","13.46135523733","50","63.46135523733"
"5.06","0.267486013498487","1","13.3743006749243","50","63.3743006749243"
"5.07","0.265751929819748","1","13.2875964909874","50","63.2875964909874"
"5.08","0.264024863591413","1","13.2012431795707","50","63.2012431795707"
"5.09","0.262304824294636","1","13.1152412147318","50","63.1152412147318"
"5.1","0.260591821012689","1","13.0295910506345","50","63.0295910506345"
"5.11","0.258885862432975","1","12.9442931216487","50","62.9442931216487"
"5.12","0.257186956849057","1","12.8593478424528","50","62.8593478424528"
"5.13","0.255495112162709","1","12.7747556081355","50","62.7747556081355"
"5.14","0.253810335885986","1","12.6905167942993","50","62.6905167942993"
"5.15","0.2521326351433","1","12.606631757165","50","62.606631757165"
"5.16","0.250462016673531","1","12.5231008336765","50","62.5231008336765"
"5.17","0.248798486832139","1","12.439924341607","50","62.439924341607"
"5.18","0.247142051593303","1","12.3571025796652","50","62.3571025796652"
"5.19","0.24549271655207","1","12.2746358276035","50","62.2746358276035"
"5.2","0.243850486926525","1","12.1925243463262","50","62.1925243463262"
"5.21","0.242215367559968","1","12.1107683779984","50","62.1107683779984"
"5.22","0.24058736292312","1","12.029368146156","50","62.029368146156"
"5.23","0.238966477116331","1","11.9483238558166","50","61.9483238558166"
"5.24","0.23735271387181","1","11.8676356935905","50","61.8676356935905"
"5.25","0.235746076555864","1","11.7873038277932","50","61.7873038277932"
"5.26","0.234146568171158","1","11.7073284085579","50","61.7073284085579"
"5.27","0.232554191358984","1","11.6277095679492","50","61.6277095679492"
"5.28","0.230968948401543","1","11.5484474200772","50","61.5484474200772"
"5.29","0.229390841224244","1","11.4695420612122","50","61.4695420612122"
"5.3","0.227819871398009","1","11.3909935699005","50","61.3909935699005"
"5.31","0.2262560401416","1","11.31280200708","50","61.31280200708"
"5.32","0.22469934832395","1","11.2349674161975","50","61.2349674161975"
"5.33","0.223149796466508","1","11.1574898233254","50","61.1574898233254"
"5.34","0.221607384745601","1","11.08036923728","50","61.08036923728"
